L1Seed,PileUp,Total,Prescale0,Fired0,
L1_DoubleMu0_Mass_Min1,42.9,107368,0,0,
L1_DoubleMu0_Mass_Min1,43,26882,0,0,
L1_DoubleMu0_Mass_Min1,43.1,53137,0,0,
L1_DoubleMu0_Mass_Min1,43.2,107197,0,0,
L1_DoubleMu0_Mass_Min1,43.3,107152,0,0,
L1_DoubleMu0_Mass_Min1,43.4,80358,0,0,
L1_DoubleMu0_Mass_Min1,43.5,187630,0,0,
L1_DoubleMu0_Mass_Min1,43.6,143161,0,0,
L1_DoubleMu0_Mass_Min1,43.7,107103,0,0,
L1_DoubleMu0_Mass_Min1,43.8,160451,0,0,
L1_DoubleMu0_Mass_Min1,43.9,186782,0,0,
L1_DoubleMu0_Mass_Min1,44,178642,0,0,
L1_DoubleMu0_Mass_Min1,44.1,133585,0,0,
L1_DoubleMu0_Mass_Min1,44.2,53536,0,0,
L1_DoubleMu0_Mass_Min1,44.3,80528,0,0,
L1_DoubleMu0_Mass_Min1,44.4,53515,0,0,
L1_DoubleMu0_Mass_Min1,44.5,53616,0,0,
L1_DoubleMu0_Mass_Min1,44.6,160868,0,0,
L1_DoubleMu0_Mass_Min1,44.7,106861,0,0,
L1_DoubleMu0_Mass_Min1,44.8,80492,0,0,
L1_DoubleMu0_Mass_Min1,44.9,26766,0,0,
L1_DoubleMu0_Mass_Min1,45,27058,0,0,
L1_DoubleMu0_Mass_Min1,45.2,26867,0,0,
L1_DoubleMu0_Mass_Min1,45.4,26823,0,0,
L1_DoubleMu0_Mass_Min1,45.5,53475,0,0,
L1_DoubleMu0_Mass_Min1,45.6,26739,0,0,
L1_DoubleMu0_Mass_Min1,45.7,26474,0,0,
L1_DoubleMu0_Mass_Min1,45.8,53643,0,0,
L1_DoubleMu0_OQ,-1,26327,0,0,
L1_DoubleMu0_OQ,5.2,26913,0,0,
L1_DoubleMu0_OQ,5.3,27004,0,0,
L1_DoubleMu0_OQ,9.1,27027,0,0,
L1_DoubleMu0_OQ,12.8,26972,0,0,
L1_DoubleMu0_OQ,19.9,26899,0,0,
L1_DoubleMu0_OQ,20.5,27040,0,0,
L1_DoubleMu0_OQ,25.5,26794,0,0,
L1_DoubleMu0_OQ,26,27006,0,0,
L1_DoubleMu0_OQ,33.7,26805,0,0,
L1_DoubleMu0_OQ,33.8,26708,0,0,
L1_DoubleMu0_OQ,35.3,26746,0,0,
L1_DoubleMu0_OQ,36.4,26788,0,0,
L1_DoubleMu0_OQ,36.9,8935,0,0,
L1_DoubleMu0_OQ,37,8990,0,0,
L1_DoubleMu0_OQ,37.1,53549,0,0,
L1_DoubleMu0_OQ,37.2,27016,0,0,
L1_DoubleMu0_OQ,37.3,17810,0,0,
L1_DoubleMu0_OQ,37.4,44789,0,0,
L1_DoubleMu0_OQ,37.5,116099,0,0,
L1_DoubleMu0_OQ,37.6,44816,0,0,
L1_DoubleMu0_OQ,37.7,85090,0,0,
L1_DoubleMu0_OQ,37.8,134244,0,0,
L1_DoubleMu0_OQ,37.9,35764,0,0,
L1_DoubleMu0_OQ,38,107409,0,0,
L1_DoubleMu0_OQ,38.1,67789,0,0,
L1_DoubleMu0_OQ,38.2,89480,0,0,
L1_DoubleMu0_OQ,38.3,150254,0,0,
L1_DoubleMu0_OQ,38.4,134270,0,0,
L1_DoubleMu0_OQ,38.5,152188,0,0,
L1_DoubleMu0_OQ,38.6,134282,0,0,
L1_DoubleMu0_OQ,38.7,80442,0,0,
L1_DoubleMu0_OQ,38.8,116273,0,0,
L1_DoubleMu0_OQ,38.9,125176,0,0,
L1_DoubleMu0_OQ,39,133773,0,0,
L1_DoubleMu0_OQ,39.1,80634,0,0,
L1_DoubleMu0_OQ,39.2,80541,0,0,
L1_DoubleMu0_OQ,39.3,268525,0,0,
L1_DoubleMu0_OQ,39.4,125281,0,0,
L1_DoubleMu0_OQ,39.5,89405,0,0,
L1_DoubleMu0_OQ,39.6,134064,0,0,
L1_DoubleMu0_OQ,39.7,107143,0,0,
L1_DoubleMu0_OQ,39.8,134224,0,0,
L1_DoubleMu0_OQ,39.9,107417,0,0,
L1_DoubleMu0_OQ,40,107409,0,0,
L1_DoubleMu0_OQ,40.1,160718,0,0,
L1_DoubleMu0_OQ,40.2,107394,0,0,
L1_DoubleMu0_OQ,40.3,80430,0,0,
L1_DoubleMu0_OQ,40.4,187881,0,0,
L1_DoubleMu0_OQ,40.5,187992,0,0,
L1_DoubleMu0_OQ,40.6,133660,0,0,
L1_DoubleMu0_OQ,40.7,241887,0,0,
L1_DoubleMu0_OQ,40.8,214725,0,0,
L1_DoubleMu0_OQ,40.9,133950,0,0,
L1_DoubleMu0_OQ,41,134102,0,0,
L1_DoubleMu0_OQ,41.1,267784,0,0,
L1_DoubleMu0_OQ,41.2,188008,0,0,
L1_DoubleMu0_OQ,41.3,294403,0,0,
L1_DoubleMu0_OQ,41.4,223555,0,0,
L1_DoubleMu0_OQ,41.5,241025,0,0,
L1_DoubleMu0_OQ,41.6,26809,0,0,
L1_DoubleMu0_OQ,41.7,214824,0,0,
L1_DoubleMu0_OQ,41.8,80470,0,0,
L1_DoubleMu0_OQ,41.9,80388,0,0,
L1_DoubleMu0_OQ,42.1,107389,0,0,
L1_DoubleMu0_OQ,42.2,53605,0,0,
L1_DoubleMu0_OQ,42.3,160414,0,0,
L1_DoubleMu0_OQ,42.4,26345,0,0,
L1_DoubleMu0_OQ,42.5,107250,0,0,
L1_DoubleMu0_OQ,42.6,80587,0,0,
L1_DoubleMu0_OQ,42.7,134049,0,0,
L1_DoubleMu0_OQ,42.8,80368,0,0,
L1_DoubleMu0_OQ,42.9,107368,0,0,
L1_DoubleMu0_OQ,43,26882,0,0,
L1_DoubleMu0_OQ,43.1,53137,0,0,
L1_DoubleMu0_OQ,43.2,107197,0,0,
L1_DoubleMu0_OQ,43.3,107152,0,0,
L1_DoubleMu0_OQ,43.4,80358,0,0,
L1_DoubleMu0_OQ,43.5,187630,0,0,
L1_DoubleMu0_OQ,43.6,143161,0,0,
L1_DoubleMu0_OQ,43.7,107103,0,0,
L1_DoubleMu0_OQ,43.8,160451,0,0,
L1_DoubleMu0_OQ,43.9,186782,0,0,
L1_DoubleMu0_OQ,44,178642,0,0,
L1_DoubleMu0_OQ,44.1,133585,0,0,
L1_DoubleMu0_OQ,44.2,53536,0,0,
L1_DoubleMu0_OQ,44.3,80528,0,0,
L1_DoubleMu0_OQ,44.4,53515,0,0,
L1_DoubleMu0_OQ,44.5,53616,0,0,
L1_DoubleMu0_OQ,44.6,160868,0,0,
L1_DoubleMu0_OQ,44.7,106861,0,0,
L1_DoubleMu0_OQ,44.8,80492,0,0,
L1_DoubleMu0_OQ,44.9,26766,0,0,
L1_DoubleMu0_OQ,45,27058,0,0,
L1_DoubleMu0_OQ,45.2,26867,0,0,
L1_DoubleMu0_OQ,45.4,26823,0,0,
L1_DoubleMu0_OQ,45.5,53475,0,0,
L1_DoubleMu0_OQ,45.6,26739,0,0,
L1_DoubleMu0_OQ,45.7,26474,0,0,
L1_DoubleMu0_OQ,45.8,53643,0,0,
L1_DoubleMu0_SQ,-1,26327,1500,0,
L1_DoubleMu0_SQ,5.2,26913,1500,0,
L1_DoubleMu0_SQ,5.3,27004,1500,0,
L1_DoubleMu0_SQ,9.1,27027,1500,0,
L1_DoubleMu0_SQ,12.8,26972,1500,0,
L1_DoubleMu0_SQ,19.9,26899,1500,0,
L1_DoubleMu0_SQ,20.5,27040,1500,0,
L1_DoubleMu0_SQ,25.5,26794,1500,0,
L1_DoubleMu0_SQ,26,27006,1500,0,
L1_DoubleMu0_SQ,33.7,26805,1500,0,
L1_DoubleMu0_SQ,33.8,26708,1500,0,
L1_DoubleMu0_SQ,35.3,26746,1500,0,
L1_DoubleMu0_SQ,36.4,26788,1500,0,
L1_DoubleMu0_SQ,36.9,8935,1500,0,
L1_DoubleMu0_SQ,37,8990,1500,0,
L1_DoubleMu0_SQ,37.1,53549,1500,1,
L1_DoubleMu0_SQ,37.2,27016,1500,0,
L1_DoubleMu0_SQ,37.3,17810,1500,0,
L1_DoubleMu0_SQ,37.4,44789,1500,0,
L1_DoubleMu0_SQ,37.5,116099,1500,0,
L1_DoubleMu0_SQ,37.6,44816,1500,0,
L1_DoubleMu0_SQ,37.7,85090,1500,0,
L1_DoubleMu0_SQ,37.8,134244,1500,0,
L1_DoubleMu0_SQ,37.9,35764,1500,0,
L1_DoubleMu0_SQ,38,107409,1500,1,
L1_DoubleMu0_SQ,38.1,67789,1500,0,
L1_DoubleMu0_SQ,38.2,89480,1500,0,
L1_DoubleMu0_SQ,38.3,150254,1500,0,
L1_DoubleMu0_SQ,38.4,134270,1500,0,
L1_DoubleMu0_SQ,38.5,152188,1500,0,
L1_DoubleMu0_SQ,38.6,134282,1500,0,
L1_DoubleMu0_SQ,38.7,80442,1500,1,
L1_DoubleMu0_SQ,38.8,116273,1500,0,
L1_DoubleMu0_SQ,38.9,125176,1500,1,
L1_DoubleMu0_SQ,39,133773,1500,0,
L1_DoubleMu0_SQ,39.1,80634,1500,0,
L1_DoubleMu0_SQ,39.2,80541,1500,0,
L1_DoubleMu0_SQ,39.3,268525,1500,0,
L1_DoubleMu0_SQ,39.4,125281,1500,1,
L1_DoubleMu0_SQ,39.5,89405,1500,0,
L1_DoubleMu0_SQ,39.6,134064,1500,0,
L1_DoubleMu0_SQ,39.7,107143,1500,0,
L1_DoubleMu0_SQ,39.8,134224,1500,0,
L1_DoubleMu0_SQ,39.9,107417,1500,0,
L1_DoubleMu0_SQ,40,107409,1500,1,
L1_DoubleMu0_SQ,40.1,160718,1500,0,
L1_DoubleMu0_SQ,40.2,107394,1500,0,
L1_DoubleMu0_SQ,40.3,80430,1500,0,
L1_DoubleMu0_SQ,40.4,187881,1500,0,
L1_DoubleMu0_SQ,40.5,187992,1500,1,
L1_DoubleMu0_SQ,40.6,133660,1500,0,
L1_DoubleMu0_SQ,40.7,241887,1500,1,
L1_DoubleMu0_SQ,40.8,214725,1500,0,
L1_DoubleMu0_SQ,40.9,133950,1500,0,
L1_DoubleMu0_SQ,41,134102,1500,0,
L1_DoubleMu0_SQ,41.1,267784,1500,1,
L1_DoubleMu0_SQ,41.2,188008,1500,0,
L1_DoubleMu0_SQ,41.3,294403,1500,0,
L1_DoubleMu0_SQ,41.4,223555,1500,2,
L1_DoubleMu0_SQ,41.5,241025,1500,0,
L1_DoubleMu0_SQ,41.6,26809,1500,0,
L1_DoubleMu0_SQ,41.7,214824,1500,1,
L1_DoubleMu0_SQ,41.8,80470,1500,0,
L1_DoubleMu0_SQ,41.9,80388,1500,0,
L1_DoubleMu0_SQ,42.1,107389,1500,0,
L1_DoubleMu0_SQ,42.2,53605,1500,0,
L1_DoubleMu0_SQ,42.3,160414,1500,1,
L1_DoubleMu0_SQ,42.4,26345,1500,0,
L1_DoubleMu0_SQ,42.5,107250,1500,0,
L1_DoubleMu0_SQ,42.6,80587,1500,0,
L1_DoubleMu0_SQ,42.7,134049,1500,0,
L1_DoubleMu0_SQ,42.8,80368,1500,0,
L1_DoubleMu0_SQ,42.9,107368,1500,0,
L1_DoubleMu0_SQ,43,26882,1500,0,
L1_DoubleMu0_SQ,43.1,53137,1500,1,
L1_DoubleMu0_SQ,43.2,107197,1500,0,
L1_DoubleMu0_SQ,43.3,107152,1500,0,
L1_DoubleMu0_SQ,43.4,80358,1500,0,
L1_DoubleMu0_SQ,43.5,187630,1500,1,
L1_DoubleMu0_SQ,43.6,143161,1500,0,
L1_DoubleMu0_SQ,43.7,107103,1500,0,
L1_DoubleMu0_SQ,43.8,160451,1500,1,
L1_DoubleMu0_SQ,43.9,186782,1500,0,
L1_DoubleMu0_SQ,44,178642,1500,0,
L1_DoubleMu0_SQ,44.1,133585,1500,1,
L1_DoubleMu0_SQ,44.2,53536,1500,0,
L1_DoubleMu0_SQ,44.3,80528,1500,0,
L1_DoubleMu0_SQ,44.4,53515,1500,0,
L1_DoubleMu0_SQ,44.5,53616,1500,0,
L1_DoubleMu0_SQ,44.6,160868,1500,0,
L1_DoubleMu0_SQ,44.7,106861,1500,0,
L1_DoubleMu0_SQ,44.8,80492,1500,0,
L1_DoubleMu0_SQ,44.9,26766,1500,0,
L1_DoubleMu0_SQ,45,27058,1500,0,
L1_DoubleMu0_SQ,45.2,26867,1500,0,
L1_DoubleMu0_SQ,45.4,26823,1500,0,
L1_DoubleMu0_SQ,45.5,53475,1500,0,
L1_DoubleMu0_SQ,45.6,26739,1500,0,
L1_DoubleMu0_SQ,45.7,26474,1500,0,
L1_DoubleMu0_SQ,45.8,53643,1500,0,
L1_DoubleMu0_SQ_OS,-1,26327,0,0,
L1_DoubleMu0_SQ_OS,5.2,26913,0,0,
L1_DoubleMu0_SQ_OS,5.3,27004,0,0,
L1_DoubleMu0_SQ_OS,9.1,27027,0,0,
L1_DoubleMu0_SQ_OS,12.8,26972,0,0,
L1_DoubleMu0_SQ_OS,19.9,26899,0,0,
L1_DoubleMu0_SQ_OS,20.5,27040,0,0,
L1_DoubleMu0_SQ_OS,25.5,26794,0,0,
L1_DoubleMu0_SQ_OS,26,27006,0,0,
L1_DoubleMu0_SQ_OS,33.7,26805,0,0,
L1_DoubleMu0_SQ_OS,33.8,26708,0,0,
L1_DoubleMu0_SQ_OS,35.3,26746,0,0,
L1_DoubleMu0_SQ_OS,36.4,26788,0,0,
L1_DoubleMu0_SQ_OS,36.9,8935,0,0,
L1_DoubleMu0_SQ_OS,37,8990,0,0,
L1_DoubleMu0_SQ_OS,37.1,53549,0,0,
L1_DoubleMu0_SQ_OS,37.2,27016,0,0,
L1_DoubleMu0_SQ_OS,37.3,17810,0,0,
L1_DoubleMu0_SQ_OS,37.4,44789,0,0,
L1_DoubleMu0_SQ_OS,37.5,116099,0,0,
L1_DoubleMu0_SQ_OS,37.6,44816,0,0,
L1_DoubleMu0_SQ_OS,37.7,85090,0,0,
L1_DoubleMu0_SQ_OS,37.8,134244,0,0,
L1_DoubleMu0_SQ_OS,37.9,35764,0,0,
L1_DoubleMu0_SQ_OS,38,107409,0,0,
L1_DoubleMu0_SQ_OS,38.1,67789,0,0,
L1_DoubleMu0_SQ_OS,38.2,89480,0,0,
L1_DoubleMu0_SQ_OS,38.3,150254,0,0,
L1_DoubleMu0_SQ_OS,38.4,134270,0,0,
L1_DoubleMu0_SQ_OS,38.5,152188,0,0,
L1_DoubleMu0_SQ_OS,38.6,134282,0,0,
L1_DoubleMu0_SQ_OS,38.7,80442,0,0,
L1_DoubleMu0_SQ_OS,38.8,116273,0,0,
L1_DoubleMu0_SQ_OS,38.9,125176,0,0,
L1_DoubleMu0_SQ_OS,39,133773,0,0,
L1_DoubleMu0_SQ_OS,39.1,80634,0,0,
L1_DoubleMu0_SQ_OS,39.2,80541,0,0,
L1_DoubleMu0_SQ_OS,39.3,268525,0,0,
L1_DoubleMu0_SQ_OS,39.4,125281,0,0,
L1_DoubleMu0_SQ_OS,39.5,89405,0,0,
L1_DoubleMu0_SQ_OS,39.6,134064,0,0,
L1_DoubleMu0_SQ_OS,39.7,107143,0,0,
L1_DoubleMu0_SQ_OS,39.8,134224,0,0,
L1_DoubleMu0_SQ_OS,39.9,107417,0,0,
L1_DoubleMu0_SQ_OS,40,107409,0,0,
L1_DoubleMu0_SQ_OS,40.1,160718,0,0,
L1_DoubleMu0_SQ_OS,40.2,107394,0,0,
L1_DoubleMu0_SQ_OS,40.3,80430,0,0,
L1_DoubleMu0_SQ_OS,40.4,187881,0,0,
L1_DoubleMu0_SQ_OS,40.5,187992,0,0,
L1_DoubleMu0_SQ_OS,40.6,133660,0,0,
L1_DoubleMu0_SQ_OS,40.7,241887,0,0,
L1_DoubleMu0_SQ_OS,40.8,214725,0,0,
L1_DoubleMu0_SQ_OS,40.9,133950,0,0,
L1_DoubleMu0_SQ_OS,41,134102,0,0,
L1_DoubleMu0_SQ_OS,41.1,267784,0,0,
L1_DoubleMu0_SQ_OS,41.2,188008,0,0,
L1_DoubleMu0_SQ_OS,41.3,294403,0,0,
L1_DoubleMu0_SQ_OS,41.4,223555,0,0,
L1_DoubleMu0_SQ_OS,41.5,241025,0,0,
L1_DoubleMu0_SQ_OS,41.6,26809,0,0,
L1_DoubleMu0_SQ_OS,41.7,214824,0,0,
L1_DoubleMu0_SQ_OS,41.8,80470,0,0,
L1_DoubleMu0_SQ_OS,41.9,80388,0,0,
L1_DoubleMu0_SQ_OS,42.1,107389,0,0,
L1_DoubleMu0_SQ_OS,42.2,53605,0,0,
L1_DoubleMu0_SQ_OS,42.3,160414,0,0,
L1_DoubleMu0_SQ_OS,42.4,26345,0,0,
L1_DoubleMu0_SQ_OS,42.5,107250,0,0,
L1_DoubleMu0_SQ_OS,42.6,80587,0,0,
L1_DoubleMu0_SQ_OS,42.7,134049,0,0,
L1_DoubleMu0_SQ_OS,42.8,80368,0,0,
L1_DoubleMu0_SQ_OS,42.9,107368,0,0,
L1_DoubleMu0_SQ_OS,43,26882,0,0,
L1_DoubleMu0_SQ_OS,43.1,53137,0,0,
L1_DoubleMu0_SQ_OS,43.2,107197,0,0,
L1_DoubleMu0_SQ_OS,43.3,107152,0,0,
L1_DoubleMu0_SQ_OS,43.4,80358,0,0,
L1_DoubleMu0_SQ_OS,43.5,187630,0,0,
L1_DoubleMu0_SQ_OS,43.6,143161,0,0,
L1_DoubleMu0_SQ_OS,43.7,107103,0,0,
L1_DoubleMu0_SQ_OS,43.8,160451,0,0,
L1_DoubleMu0_SQ_OS,43.9,186782,0,0,
L1_DoubleMu0_SQ_OS,44,178642,0,0,
L1_DoubleMu0_SQ_OS,44.1,133585,0,0,
L1_DoubleMu0_SQ_OS,44.2,53536,0,0,
L1_DoubleMu0_SQ_OS,44.3,80528,0,0,
L1_DoubleMu0_SQ_OS,44.4,53515,0,0,
L1_DoubleMu0_SQ_OS,44.5,53616,0,0,
L1_DoubleMu0_SQ_OS,44.6,160868,0,0,
L1_DoubleMu0_SQ_OS,44.7,106861,0,0,
L1_DoubleMu0_SQ_OS,44.8,80492,0,0,
L1_DoubleMu0_SQ_OS,44.9,26766,0,0,
L1_DoubleMu0_SQ_OS,45,27058,0,0,
L1_DoubleMu0_SQ_OS,45.2,26867,0,0,
L1_DoubleMu0_SQ_OS,45.4,26823,0,0,
L1_DoubleMu0_SQ_OS,45.5,53475,0,0,
L1_DoubleMu0_SQ_OS,45.6,26739,0,0,
L1_DoubleMu0_SQ_OS,45.7,26474,0,0,
L1_DoubleMu0_SQ_OS,45.8,53643,0,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,-1,26327,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,5.2,26913,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,5.3,27004,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,9.1,27027,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,12.8,26972,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,19.9,26899,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,20.5,27040,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,25.5,26794,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,26,27006,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,33.7,26805,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,33.8,26708,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,35.3,26746,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,36.4,26788,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,36.9,8935,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,37,8990,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,37.1,53549,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,37.2,27016,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,37.3,17810,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,37.4,44789,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,37.5,116099,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,37.6,44816,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,37.7,85090,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,37.8,134244,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,37.9,35764,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,38,107409,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,38.1,67789,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,38.2,89480,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,38.3,150254,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,38.4,134270,1,2,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,38.5,152188,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,38.6,134282,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,38.7,80442,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,38.8,116273,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,38.9,125176,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,39,133773,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,39.1,80634,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,39.2,80541,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,39.3,268525,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,39.4,125281,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,39.5,89405,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,39.6,134064,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,39.7,107143,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,39.8,134224,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,39.9,107417,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,40,107409,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,40.1,160718,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,40.2,107394,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,40.3,80430,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,40.4,187881,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,40.5,187992,1,2,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,40.6,133660,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,40.7,241887,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,40.8,214725,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,40.9,133950,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,41,134102,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,41.1,267784,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,41.2,188008,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,41.3,294403,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,41.4,223555,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,41.5,241025,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,41.6,26809,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,41.7,214824,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,41.8,80470,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,41.9,80388,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,42.1,107389,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,42.2,53605,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,42.3,160414,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,42.4,26345,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,42.5,107250,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,42.6,80587,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,42.7,134049,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,42.8,80368,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,42.9,107368,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,43,26882,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,43.1,53137,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,43.2,107197,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,43.3,107152,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,43.4,80358,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,43.5,187630,1,2,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,43.6,143161,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,43.7,107103,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,43.8,160451,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,43.9,186782,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,44,178642,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,44.1,133585,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,44.2,53536,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,44.3,80528,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,44.4,53515,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,44.5,53616,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,44.6,160868,1,1,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,44.7,106861,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,44.8,80492,1,0,
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8,44.9,26766,1,0,
